data,ano,mes,nome_mes,dia,dia_semana,nome_dia_semana,trimestre,semestre,eh_final_de_semana,eh_dia_util
2015-04-30,2015,4,Abril,30,5,Quinta-Feira,2,1,False,True
2015-05-01,2015,5,Maio,1,6,Sexta-Feira,2,1,False,True
2015-05-02,2015,5,Maio,2,7,Sábado,2,1,True,False
2015-05-03,2015,5,Maio,3,1,Domingo,2,1,True,False
2015-05-04,2015,5,Maio,4,2,Segunda-Feira,2,1,False,True
2015-05-05,2015,5,Maio,5,3,Terça-Feira,2,1,False,True
2015-05-06,2015,5,Maio,6,4,Quarta-Feira,2,1,False,True
2015-05-07,2015,5,Maio,7,5,Quinta-Feira,2,1,False,True
2015-05-08,2015,5,Maio,8,6,Sexta-Feira,2,1,False,True
2015-05-09,2015,5,Maio,9,7,Sábado,2,1,True,False
2015-05-10,2015,5,Maio,10,1,Domingo,2,1,True,False
2015-05-11,2015,5,Maio,11,2,Segunda-Feira,2,1,False,True
2015-05-12,2015,5,Maio,12,3,Terça-Feira,2,1,False,True
2015-05-13,2015,5,Maio,13,4,Quarta-Feira,2,1,False,True
2015-05-14,2015,5,Maio,14,5,Quinta-Feira,2,1,False,True
2015-05-15,2015,5,Maio,15,6,Sexta-Feira,2,1,False,True
2015-05-16,2015,5,Maio,16,7,Sábado,2,1,True,False
2015-05-17,2015,5,Maio,17,1,Domingo,2,1,True,False
2015-05-18,2015,5,Maio,18,2,Segunda-Feira,2,1,False,True
2015-05-19,2015,5,Maio,19,3,Terça-Feira,2,1,False,True
2015-05-20,2015,5,Maio,20,4,Quarta-Feira,2,1,False,True
2015-05-21,2015,5,Maio,21,5,Quinta-Feira,2,1,False,True
2015-05-22,2015,5,Maio,22,6,Sexta-Feira,2,1,False,True
2015-05-23,2015,5,Maio,23,7,Sábado,2,1,True,False
2015-05-24,2015,5,Maio,24,1,Domingo,2,1,True,False
2015-05-25,2015,5,Maio,25,2,Segunda-Feira,2,1,False,True
2015-05-28,2015,5,Maio,28,5,Quinta-Feira,2,1,False,True
2015-05-29,2015,5,Maio,29,6,Sexta-Feira,2,1,False,True
2015-05-30,2015,5,Maio,30,7,Sábado,2,1,True,False
2015-05-31,2015,5,Maio,31,1,Domingo,2,1,True,False
2015-06-01,2015,6,Junho,1,2,Segunda-Feira,2,1,False,True
2015-06-02,2015,6,Junho,2,3,Terça-Feira,2,1,False,True
2015-06-03,2015,6,Junho,3,4,Quarta-Feira,2,1,False,True
2015-06-04,2015,6,Junho,4,5,Quinta-Feira,2,1,False,True
2015-06-05,2015,6,Junho,5,6,Sexta-Feira,2,1,False,True
2015-06-06,2015,6,Junho,6,7,Sábado,2,1,True,False
2015-06-07,2015,6,Junho,7,1,Domingo,2,1,True,False
2015-06-08,2015,6,Junho,8,2,Segunda-Feira,2,1,False,True
2015-06-09,2015,6,Junho,9,3,Terça-Feira,2,1,False,True
2015-06-10,2015,6,Junho,10,4,Quarta-Feira,2,1,False,True
2015-06-11,2015,6,Junho,11,5,Quinta-Feira,2,1,False,True
2015-06-12,2015,6,Junho,12,6,Sexta-Feira,2,1,False,True
2015-06-13,2015,6,Junho,13,7,Sábado,2,1,True,False
2015-06-14,2015,6,Junho,14,1,Domingo,2,1,True,False
2015-06-15,2015,6,Junho,15,2,Segunda-Feira,2,1,False,True
2015-06-16,2015,6,Junho,16,3,Terça-Feira,2,1,False,True
2015-06-17,2015,6,Junho,17,4,Quarta-Feira,2,1,False,True
2015-06-18,2015,6,Junho,18,5,Quinta-Feira,2,1,False,True
2015-06-19,2015,6,Junho,19,6,Sexta-Feira,2,1,False,True
2015-06-20,2015,6,Junho,20,7,Sábado,2,1,True,False
2015-06-21,2015,6,Junho,21,1,Domingo,2,1,True,False
2015-06-22,2015,6,Junho,22,2,Segunda-Feira,2,1,False,True
2015-06-23,2015,6,Junho,23,3,Terça-Feira,2,1,False,True
2015-06-24,2015,6,Junho,24,4,Quarta-Feira,2,1,False,True
2015-06-25,2015,6,Junho,25,5,Quinta-Feira,2,1,False,True
2015-06-26,2015,6,Junho,26,6,Sexta-Feira,2,1,False,True
2015-06-27,2015,6,Junho,27,7,Sábado,2,1,True,False
2015-06-28,2015,6,Junho,28,1,Domingo,2,1,True,False
2015-06-29,2015,6,Junho,29,2,Segunda-Feira,2,1,False,True
2015-06-30,2015,6,Junho,30,3,Terça-Feira,2,1,False,True
2015-07-01,2015,7,Julho,1,4,Quarta-Feira,3,2,False,True
2015-07-02,2015,7,Julho,2,5,Quinta-Feira,3,2,False,True
2015-07-03,2015,7,Julho,3,6,Sexta-Feira,3,2,False,True
2015-07-04,2015,7,Julho,4,7,Sábado,3,2,True,False
2015-07-06,2015,7,Julho,6,2,Segunda-Feira,3,2,False,True
2015-07-07,2015,7,Julho,7,3,Terça-Feira,3,2,False,True
2015-07-08,2015,7,Julho,8,4,Quarta-Feira,3,2,False,True
2015-07-09,2015,7,Julho,9,5,Quinta-Feira,3,2,False,True
2015-07-10,2015,7,Julho,10,6,Sexta-Feira,3,2,False,True
2015-07-11,2015,7,Julho,11,7,Sábado,3,2,True,False
2015-07-14,2015,7,Julho,14,3,Terça-Feira,3,2,False,True
2015-07-15,2015,7,Julho,15,4,Quarta-Feira,3,2,False,True
2015-07-16,2015,7,Julho,16,5,Quinta-Feira,3,2,False,True
2015-07-17,2015,7,Julho,17,6,Sexta-Feira,3,2,False,True
2015-07-18,2015,7,Julho,18,7,Sábado,3,2,True,False
2015-07-19,2015,7,Julho,19,1,Domingo,3,2,True,False
2015-07-20,2015,7,Julho,20,2,Segunda-Feira,3,2,False,True
2015-07-21,2015,7,Julho,21,3,Terça-Feira,3,2,False,True
2015-07-22,2015,7,Julho,22,4,Quarta-Feira,3,2,False,True
2015-07-23,2015,7,Julho,23,5,Quinta-Feira,3,2,False,True
2015-07-24,2015,7,Julho,24,6,Sexta-Feira,3,2,False,True
2015-07-25,2015,7,Julho,25,7,Sábado,3,2,True,False
2015-07-26,2015,7,Julho,26,1,Domingo,3,2,True,False
2015-07-27,2015,7,Julho,27,2,Segunda-Feira,3,2,False,True
2015-07-28,2015,7,Julho,28,3,Terça-Feira,3,2,False,True
2015-07-29,2015,7,Julho,29,4,Quarta-Feira,3,2,False,True
2015-07-30,2015,7,Julho,30,5,Quinta-Feira,3,2,False,True
2015-07-31,2015,7,Julho,31,6,Sexta-Feira,3,2,False,True
2015-08-01,2015,8,Agosto,1,7,Sábado,3,2,True,False
2015-08-02,2015,8,Agosto,2,1,Domingo,3,2,True,False
2015-08-03,2015,8,Agosto,3,2,Segunda-Feira,3,2,False,True
2015-08-04,2015,8,Agosto,4,3,Terça-Feira,3,2,False,True
2015-08-05,2015,8,Agosto,5,4,Quarta-Feira,3,2,False,True
2015-08-06,2015,8,Agosto,6,5,Quinta-Feira,3,2,False,True
2015-08-07,2015,8,Agosto,7,6,Sexta-Feira,3,2,False,True
2015-08-08,2015,8,Agosto,8,7,Sábado,3,2,True,False
2015-08-09,2015,8,Agosto,9,1,Domingo,3,2,True,False
2015-08-10,2015,8,Agosto,10,2,Segunda-Feira,3,2,False,True
2015-08-11,2015,8,Agosto,11,3,Terça-Feira,3,2,False,True
2015-08-12,2015,8,Agosto,12,4,Quarta-Feira,3,2,False,True
2015-08-13,2015,8,Agosto,13,5,Quinta-Feira,3,2,False,True
2015-08-14,2015,8,Agosto,14,6,Sexta-Feira,3,2,False,True
2015-08-15,2015,8,Agosto,15,7,Sábado,3,2,True,False
2015-08-16,2015,8,Agosto,16,1,Domingo,3,2,True,False
2015-08-17,2015,8,Agosto,17,2,Segunda-Feira,3,2,False,True
2015-08-18,2015,8,Agosto,18,3,Terça-Feira,3,2,False,True
2015-08-19,2015,8,Agosto,19,4,Quarta-Feira,3,2,False,True
2015-08-20,2015,8,Agosto,20,5,Quinta-Feira,3,2,False,True
2015-08-21,2015,8,Agosto,21,6,Sexta-Feira,3,2,False,True
2015-08-23,2015,8,Agosto,23,1,Domingo,3,2,True,False
2015-08-24,2015,8,Agosto,24,2,Segunda-Feira,3,2,False,True
2015-08-25,2015,8,Agosto,25,3,Terça-Feira,3,2,False,True
2015-08-26,2015,8,Agosto,26,4,Quarta-Feira,3,2,False,True
2015-08-27,2015,8,Agosto,27,5,Quinta-Feira,3,2,False,True
2015-08-28,2015,8,Agosto,28,6,Sexta-Feira,3,2,False,True
2015-08-29,2015,8,Agosto,29,7,Sábado,3,2,True,False
2015-08-30,2015,8,Agosto,30,1,Domingo,3,2,True,False
2015-08-31,2015,8,Agosto,31,2,Segunda-Feira,3,2,False,True
2015-09-01,2015,9,Setembro,1,3,Terça-Feira,3,2,False,True
2015-09-02,2015,9,Setembro,2,4,Quarta-Feira,3,2,False,True
2015-09-03,2015,9,Setembro,3,5,Quinta-Feira,3,2,False,True
2015-09-04,2015,9,Setembro,4,6,Sexta-Feira,3,2,False,True
2015-09-05,2015,9,Setembro,5,7,Sábado,3,2,True,False
2015-09-06,2015,9,Setembro,6,1,Domingo,3,2,True,False
2015-09-07,2015,9,Setembro,7,2,Segunda-Feira,3,2,False,True
2015-09-08,2015,9,Setembro,8,3,Terça-Feira,3,2,False,True
2015-09-09,2015,9,Setembro,9,4,Quarta-Feira,3,2,False,True
2015-09-10,2015,9,Setembro,10,5,Quinta-Feira,3,2,False,True
2015-09-11,2015,9,Setembro,11,6,Sexta-Feira,3,2,False,True
2015-09-12,2015,9,Setembro,12,7,Sábado,3,2,True,False
2015-09-13,2015,9,Setembro,13,1,Domingo,3,2,True,False
2015-09-14,2015,9,Setembro,14,2,Segunda-Feira,3,2,False,True
2015-09-15,2015,9,Setembro,15,3,Terça-Feira,3,2,False,True
2015-09-16,2015,9,Setembro,16,4,Quarta-Feira,3,2,False,True
2015-09-19,2015,9,Setembro,19,7,Sábado,3,2,True,False
2015-09-20,2015,9,Setembro,20,1,Domingo,3,2,True,False
2015-09-21,2015,9,Setembro,21,2,Segunda-Feira,3,2,False,True
2015-09-22,2015,9,Setembro,22,3,Terça-Feira,3,2,False,True
2015-09-23,2015,9,Setembro,23,4,Quarta-Feira,3,2,False,True
2015-09-24,2015,9,Setembro,24,5,Quinta-Feira,3,2,False,True
2015-09-25,2015,9,Setembro,25,6,Sexta-Feira,3,2,False,True
2015-09-26,2015,9,Setembro,26,7,Sábado,3,2,True,False
2015-09-27,2015,9,Setembro,27,1,Domingo,3,2,True,False
2015-09-29,2015,9,Setembro,29,3,Terça-Feira,3,2,False,True
2015-09-30,2015,9,Setembro,30,4,Quarta-Feira,3,2,False,True
2015-10-01,2015,10,Outubro,1,5,Quinta-Feira,4,2,False,True
2015-10-02,2015,10,Outubro,2,6,Sexta-Feira,4,2,False,True
2015-10-03,2015,10,Outubro,3,7,Sábado,4,2,True,False
2015-10-04,2015,10,Outubro,4,1,Domingo,4,2,True,False
2015-10-06,2015,10,Outubro,6,3,Terça-Feira,4,2,False,True
2015-10-07,2015,10,Outubro,7,4,Quarta-Feira,4,2,False,True
2015-10-08,2015,10,Outubro,8,5,Quinta-Feira,4,2,False,True
2015-10-09,2015,10,Outubro,9,6,Sexta-Feira,4,2,False,True
2015-10-10,2015,10,Outubro,10,7,Sábado,4,2,True,False
2015-10-11,2015,10,Outubro,11,1,Domingo,4,2,True,False
2015-10-12,2015,10,Outubro,12,2,Segunda-Feira,4,2,False,True
2015-10-13,2015,10,Outubro,13,3,Terça-Feira,4,2,False,True
2015-10-14,2015,10,Outubro,14,4,Quarta-Feira,4,2,False,True
2015-10-15,2015,10,Outubro,15,5,Quinta-Feira,4,2,False,True
2015-10-16,2015,10,Outubro,16,6,Sexta-Feira,4,2,False,True
2015-10-17,2015,10,Outubro,17,7,Sábado,4,2,True,False
2015-10-18,2015,10,Outubro,18,1,Domingo,4,2,True,False
2015-10-19,2015,10,Outubro,19,2,Segunda-Feira,4,2,False,True
2015-10-20,2015,10,Outubro,20,3,Terça-Feira,4,2,False,True
2015-10-21,2015,10,Outubro,21,4,Quarta-Feira,4,2,False,True
2015-10-22,2015,10,Outubro,22,5,Quinta-Feira,4,2,False,True
2015-10-23,2015,10,Outubro,23,6,Sexta-Feira,4,2,False,True
2015-10-24,2015,10,Outubro,24,7,Sábado,4,2,True,False
2015-10-25,2015,10,Outubro,25,1,Domingo,4,2,True,False
2015-10-26,2015,10,Outubro,26,2,Segunda-Feira,4,2,False,True
2015-10-27,2015,10,Outubro,27,3,Terça-Feira,4,2,False,True
2015-10-28,2015,10,Outubro,28,4,Quarta-Feira,4,2,False,True
2015-10-29,2015,10,Outubro,29,5,Quinta-Feira,4,2,False,True
2015-10-30,2015,10,Outubro,30,6,Sexta-Feira,4,2,False,True
2015-10-31,2015,10,Outubro,31,7,Sábado,4,2,True,False
2015-11-01,2015,11,Novembro,1,1,Domingo,4,2,True,False
2015-11-02,2015,11,Novembro,2,2,Segunda-Feira,4,2,False,True
2015-11-03,2015,11,Novembro,3,3,Terça-Feira,4,2,False,True
2015-11-04,2015,11,Novembro,4,4,Quarta-Feira,4,2,False,True
2015-11-05,2015,11,Novembro,5,5,Quinta-Feira,4,2,False,True
2015-11-06,2015,11,Novembro,6,6,Sexta-Feira,4,2,False,True
2015-11-07,2015,11,Novembro,7,7,Sábado,4,2,True,False
2015-11-08,2015,11,Novembro,8,1,Domingo,4,2,True,False
2015-11-09,2015,11,Novembro,9,2,Segunda-Feira,4,2,False,True
2015-11-10,2015,11,Novembro,10,3,Terça-Feira,4,2,False,True
2015-11-11,2015,11,Novembro,11,4,Quarta-Feira,4,2,False,True
2015-11-12,2015,11,Novembro,12,5,Quinta-Feira,4,2,False,True
2015-11-13,2015,11,Novembro,13,6,Sexta-Feira,4,2,False,True
2015-11-14,2015,11,Novembro,14,7,Sábado,4,2,True,False
2015-11-15,2015,11,Novembro,15,1,Domingo,4,2,True,False
2015-11-16,2015,11,Novembro,16,2,Segunda-Feira,4,2,False,True
2015-11-17,2015,11,Novembro,17,3,Terça-Feira,4,2,False,True
2015-11-18,2015,11,Novembro,18,4,Quarta-Feira,4,2,False,True
2015-11-19,2015,11,Novembro,19,5,Quinta-Feira,4,2,False,True
2015-11-20,2015,11,Novembro,20,6,Sexta-Feira,4,2,False,True
2015-11-21,2015,11,Novembro,21,7,Sábado,4,2,True,False
2015-11-22,2015,11,Novembro,22,1,Domingo,4,2,True,False
2015-11-23,2015,11,Novembro,23,2,Segunda-Feira,4,2,False,True
2015-11-24,2015,11,Novembro,24,3,Terça-Feira,4,2,False,True
2015-11-25,2015,11,Novembro,25,4,Quarta-Feira,4,2,False,True
2015-11-26,2015,11,Novembro,26,5,Quinta-Feira,4,2,False,True
2015-11-27,2015,11,Novembro,27,6,Sexta-Feira,4,2,False,True
2015-11-28,2015,11,Novembro,28,7,Sábado,4,2,True,False
2015-11-30,2015,11,Novembro,30,2,Segunda-Feira,4,2,False,True
2015-12-01,2015,12,Dezembro,1,3,Terça-Feira,4,2,False,True
2015-12-02,2015,12,Dezembro,2,4,Quarta-Feira,4,2,False,True
2015-12-03,2015,12,Dezembro,3,5,Quinta-Feira,4,2,False,True
2015-12-04,2015,12,Dezembro,4,6,Sexta-Feira,4,2,False,True
2015-12-05,2015,12,Dezembro,5,7,Sábado,4,2,True,False
2015-12-06,2015,12,Dezembro,6,1,Domingo,4,2,True,False
2015-12-07,2015,12,Dezembro,7,2,Segunda-Feira,4,2,False,True
2015-12-08,2015,12,Dezembro,8,3,Terça-Feira,4,2,False,True
2015-12-09,2015,12,Dezembro,9,4,Quarta-Feira,4,2,False,True
2015-12-10,2015,12,Dezembro,10,5,Quinta-Feira,4,2,False,True
2015-12-11,2015,12,Dezembro,11,6,Sexta-Feira,4,2,False,True
2015-12-12,2015,12,Dezembro,12,7,Sábado,4,2,True,False
2015-12-13,2015,12,Dezembro,13,1,Domingo,4,2,True,False
2015-12-14,2015,12,Dezembro,14,2,Segunda-Feira,4,2,False,True
2015-12-15,2015,12,Dezembro,15,3,Terça-Feira,4,2,False,True
2015-12-16,2015,12,Dezembro,16,4,Quarta-Feira,4,2,False,True
2015-12-17,2015,12,Dezembro,17,5,Quinta-Feira,4,2,False,True
2015-12-18,2015,12,Dezembro,18,6,Sexta-Feira,4,2,False,True
2015-12-19,2015,12,Dezembro,19,7,Sábado,4,2,True,False
2015-12-20,2015,12,Dezembro,20,1,Domingo,4,2,True,False
2015-12-21,2015,12,Dezembro,21,2,Segunda-Feira,4,2,False,True
2015-12-22,2015,12,Dezembro,22,3,Terça-Feira,4,2,False,True
2015-12-23,2015,12,Dezembro,23,4,Quarta-Feira,4,2,False,True
2015-12-24,2015,12,Dezembro,24,5,Quinta-Feira,4,2,False,True
2015-12-25,2015,12,Dezembro,25,6,Sexta-Feira,4,2,False,True
2015-12-26,2015,12,Dezembro,26,7,Sábado,4,2,True,False
2015-12-27,2015,12,Dezembro,27,1,Domingo,4,2,True,False
2015-12-28,2015,12,Dezembro,28,2,Segunda-Feira,4,2,False,True
2015-12-29,2015,12,Dezembro,29,3,Terça-Feira,4,2,False,True
2015-12-30,2015,12,Dezembro,30,4,Quarta-Feira,4,2,False,True
2015-12-31,2015,12,Dezembro,31,5,Quinta-Feira,4,2,False,True
2016-01-01,2016,1,Janeiro,1,6,Sexta-Feira,1,1,False,True
2016-01-02,2016,1,Janeiro,2,7,Sábado,1,1,True,False
2016-01-03,2016,1,Janeiro,3,1,Domingo,1,1,True,False
2016-01-04,2016,1,Janeiro,4,2,Segunda-Feira,1,1,False,True
2016-01-05,2016,1,Janeiro,5,3,Terça-Feira,1,1,False,True
2016-01-06,2016,1,Janeiro,6,4,Quarta-Feira,1,1,False,True
2016-01-07,2016,1,Janeiro,7,5,Quinta-Feira,1,1,False,True
2016-01-08,2016,1,Janeiro,8,6,Sexta-Feira,1,1,False,True
2016-01-09,2016,1,Janeiro,9,7,Sábado,1,1,True,False
2016-01-10,2016,1,Janeiro,10,1,Domingo,1,1,True,False
2016-01-11,2016,1,Janeiro,11,2,Segunda-Feira,1,1,False,True
2016-01-12,2016,1,Janeiro,12,3,Terça-Feira,1,1,False,True
2016-01-13,2016,1,Janeiro,13,4,Quarta-Feira,1,1,False,True
2016-01-14,2016,1,Janeiro,14,5,Quinta-Feira,1,1,False,True
2016-01-15,2016,1,Janeiro,15,6,Sexta-Feira,1,1,False,True
2016-01-16,2016,1,Janeiro,16,7,Sábado,1,1,True,False
2016-01-17,2016,1,Janeiro,17,1,Domingo,1,1,True,False
2016-01-18,2016,1,Janeiro,18,2,Segunda-Feira,1,1,False,True
2016-01-19,2016,1,Janeiro,19,3,Terça-Feira,1,1,False,True
2016-01-20,2016,1,Janeiro,20,4,Quarta-Feira,1,1,False,True
2016-01-21,2016,1,Janeiro,21,5,Quinta-Feira,1,1,False,True
2016-01-22,2016,1,Janeiro,22,6,Sexta-Feira,1,1,False,True
2016-01-23,2016,1,Janeiro,23,7,Sábado,1,1,True,False
2016-01-24,2016,1,Janeiro,24,1,Domingo,1,1,True,False
2016-01-25,2016,1,Janeiro,25,2,Segunda-Feira,1,1,False,True
2016-01-26,2016,1,Janeiro,26,3,Terça-Feira,1,1,False,True
2016-01-27,2016,1,Janeiro,27,4,Quarta-Feira,1,1,False,True
2016-01-28,2016,1,Janeiro,28,5,Quinta-Feira,1,1,False,True
2016-01-29,2016,1,Janeiro,29,6,Sexta-Feira,1,1,False,True
2016-01-30,2016,1,Janeiro,30,7,Sábado,1,1,True,False
2016-01-31,2016,1,Janeiro,31,1,Domingo,1,1,True,False
2016-02-01,2016,2,Fevereiro,1,2,Segunda-Feira,1,1,False,True
2016-02-02,2016,2,Fevereiro,2,3,Terça-Feira,1,1,False,True
2016-02-03,2016,2,Fevereiro,3,4,Quarta-Feira,1,1,False,True
2016-02-04,2016,2,Fevereiro,4,5,Quinta-Feira,1,1,False,True
2016-02-05,2016,2,Fevereiro,5,6,Sexta-Feira,1,1,False,True
2016-02-06,2016,2,Fevereiro,6,7,Sábado,1,1,True,False
2016-02-07,2016,2,Fevereiro,7,1,Domingo,1,1,True,False
2016-02-08,2016,2,Fevereiro,8,2,Segunda-Feira,1,1,False,True
2016-02-09,2016,2,Fevereiro,9,3,Terça-Feira,1,1,False,True
2016-02-10,2016,2,Fevereiro,10,4,Quarta-Feira,1,1,False,True
2016-02-11,2016,2,Fevereiro,11,5,Quinta-Feira,1,1,False,True
2016-02-12,2016,2,Fevereiro,12,6,Sexta-Feira,1,1,False,True
2016-02-13,2016,2,Fevereiro,13,7,Sábado,1,1,True,False
2016-02-14,2016,2,Fevereiro,14,1,Domingo,1,1,True,False
2016-02-15,2016,2,Fevereiro,15,2,Segunda-Feira,1,1,False,True
2016-02-16,2016,2,Fevereiro,16,3,Terça-Feira,1,1,False,True
2016-02-17,2016,2,Fevereiro,17,4,Quarta-Feira,1,1,False,True
2016-02-18,2016,2,Fevereiro,18,5,Quinta-Feira,1,1,False,True
2016-02-19,2016,2,Fevereiro,19,6,Sexta-Feira,1,1,False,True
2016-02-20,2016,2,Fevereiro,20,7,Sábado,1,1,True,False
2016-02-21,2016,2,Fevereiro,21,1,Domingo,1,1,True,False
2016-02-22,2016,2,Fevereiro,22,2,Segunda-Feira,1,1,False,True
2016-02-23,2016,2,Fevereiro,23,3,Terça-Feira,1,1,False,True
2016-02-24,2016,2,Fevereiro,24,4,Quarta-Feira,1,1,False,True
2016-02-25,2016,2,Fevereiro,25,5,Quinta-Feira,1,1,False,True
2016-02-26,2016,2,Fevereiro,26,6,Sexta-Feira,1,1,False,True
2016-02-27,2016,2,Fevereiro,27,7,Sábado,1,1,True,False
2016-02-28,2016,2,Fevereiro,28,1,Domingo,1,1,True,False
2016-02-29,2016,2,Fevereiro,29,2,Segunda-Feira,1,1,False,True
2016-03-01,2016,3,Março,1,3,Terça-Feira,1,1,False,True
2016-03-02,2016,3,Março,2,4,Quarta-Feira,1,1,False,True
2016-03-03,2016,3,Março,3,5,Quinta-Feira,1,1,False,True
2016-03-04,2016,3,Março,4,6,Sexta-Feira,1,1,False,True
2016-03-05,2016,3,Março,5,7,Sábado,1,1,True,False
2016-03-06,2016,3,Março,6,1,Domingo,1,1,True,False
2016-03-07,2016,3,Março,7,2,Segunda-Feira,1,1,False,True
2016-03-08,2016,3,Março,8,3,Terça-Feira,1,1,False,True
2016-03-09,2016,3,Março,9,4,Quarta-Feira,1,1,False,True
2016-03-10,2016,3,Março,10,5,Quinta-Feira,1,1,False,True
2016-03-11,2016,3,Março,11,6,Sexta-Feira,1,1,False,True
2016-03-12,2016,3,Março,12,7,Sábado,1,1,True,False
2016-03-13,2016,3,Março,13,1,Domingo,1,1,True,False
2016-03-14,2016,3,Março,14,2,Segunda-Feira,1,1,False,True
2016-03-15,2016,3,Março,15,3,Terça-Feira,1,1,False,True
2016-03-16,2016,3,Março,16,4,Quarta-Feira,1,1,False,True
2016-03-17,2016,3,Março,17,5,Quinta-Feira,1,1,False,True
2016-03-18,2016,3,Março,18,6,Sexta-Feira,1,1,False,True
2016-03-19,2016,3,Março,19,7,Sábado,1,1,True,False
2016-03-20,2016,3,Março,20,1,Domingo,1,1,True,False
2016-03-21,2016,3,Março,21,2,Segunda-Feira,1,1,False,True
2016-03-22,2016,3,Março,22,3,Terça-Feira,1,1,False,True
2016-03-23,2016,3,Março,23,4,Quarta-Feira,1,1,False,True
2016-03-24,2016,3,Março,24,5,Quinta-Feira,1,1,False,True
2016-03-25,2016,3,Março,25,6,Sexta-Feira,1,1,False,True
2016-03-26,2016,3,Março,26,7,Sábado,1,1,True,False
2016-03-27,2016,3,Março,27,1,Domingo,1,1,True,False
2016-03-28,2016,3,Março,28,2,Segunda-Feira,1,1,False,True
2016-03-29,2016,3,Março,29,3,Terça-Feira,1,1,False,True
2016-03-30,2016,3,Março,30,4,Quarta-Feira,1,1,False,True
2016-03-31,2016,3,Março,31,5,Quinta-Feira,1,1,False,True
2016-04-01,2016,4,Abril,1,6,Sexta-Feira,2,1,False,True
2016-04-02,2016,4,Abril,2,7,Sábado,2,1,True,False
2016-04-03,2016,4,Abril,3,1,Domingo,2,1,True,False
2016-04-04,2016,4,Abril,4,2,Segunda-Feira,2,1,False,True
2016-04-05,2016,4,Abril,5,3,Terça-Feira,2,1,False,True
2016-04-06,2016,4,Abril,6,4,Quarta-Feira,2,1,False,True
2016-04-07,2016,4,Abril,7,5,Quinta-Feira,2,1,False,True
2016-04-08,2016,4,Abril,8,6,Sexta-Feira,2,1,False,True
2016-04-09,2016,4,Abril,9,7,Sábado,2,1,True,False
2016-04-10,2016,4,Abril,10,1,Domingo,2,1,True,False
2016-04-11,2016,4,Abril,11,2,Segunda-Feira,2,1,False,True
2016-04-12,2016,4,Abril,12,3,Terça-Feira,2,1,False,True
2016-04-13,2016,4,Abril,13,4,Quarta-Feira,2,1,False,True
2016-04-14,2016,4,Abril,14,5,Quinta-Feira,2,1,False,True
2016-04-15,2016,4,Abril,15,6,Sexta-Feira,2,1,False,True
2016-04-16,2016,4,Abril,16,7,Sábado,2,1,True,False
2016-04-17,2016,4,Abril,17,1,Domingo,2,1,True,False
2016-04-18,2016,4,Abril,18,2,Segunda-Feira,2,1,False,True
2016-04-19,2016,4,Abril,19,3,Terça-Feira,2,1,False,True
2016-04-20,2016,4,Abril,20,4,Quarta-Feira,2,1,False,True
2016-04-21,2016,4,Abril,21,5,Quinta-Feira,2,1,False,True
2016-04-22,2016,4,Abril,22,6,Sexta-Feira,2,1,False,True
2016-04-23,2016,4,Abril,23,7,Sábado,2,1,True,False
2016-04-24,2016,4,Abril,24,1,Domingo,2,1,True,False
2016-04-25,2016,4,Abril,25,2,Segunda-Feira,2,1,False,True
2016-04-26,2016,4,Abril,26,3,Terça-Feira,2,1,False,True
2016-04-27,2016,4,Abril,27,4,Quarta-Feira,2,1,False,True
2016-04-28,2016,4,Abril,28,5,Quinta-Feira,2,1,False,True
2016-04-29,2016,4,Abril,29,6,Sexta-Feira,2,1,False,True
2016-04-30,2016,4,Abril,30,7,Sábado,2,1,True,False
2016-05-01,2016,5,Maio,1,1,Domingo,2,1,True,False
2016-05-02,2016,5,Maio,2,2,Segunda-Feira,2,1,False,True
2016-05-03,2016,5,Maio,3,3,Terça-Feira,2,1,False,True
2016-05-04,2016,5,Maio,4,4,Quarta-Feira,2,1,False,True
2016-05-05,2016,5,Maio,5,5,Quinta-Feira,2,1,False,True
2016-05-06,2016,5,Maio,6,6,Sexta-Feira,2,1,False,True
2016-05-07,2016,5,Maio,7,7,Sábado,2,1,True,False
2016-05-08,2016,5,Maio,8,1,Domingo,2,1,True,False
2016-05-09,2016,5,Maio,9,2,Segunda-Feira,2,1,False,True
2016-05-10,2016,5,Maio,10,3,Terça-Feira,2,1,False,True
2016-05-11,2016,5,Maio,11,4,Quarta-Feira,2,1,False,True
2016-05-12,2016,5,Maio,12,5,Quinta-Feira,2,1,False,True
2016-05-13,2016,5,Maio,13,6,Sexta-Feira,2,1,False,True
2016-05-14,2016,5,Maio,14,7,Sábado,2,1,True,False
2016-05-15,2016,5,Maio,15,1,Domingo,2,1,True,False
2016-05-16,2016,5,Maio,16,2,Segunda-Feira,2,1,False,True
2016-05-17,2016,5,Maio,17,3,Terça-Feira,2,1,False,True
2016-05-18,2016,5,Maio,18,4,Quarta-Feira,2,1,False,True
2016-05-19,2016,5,Maio,19,5,Quinta-Feira,2,1,False,True
2016-05-20,2016,5,Maio,20,6,Sexta-Feira,2,1,False,True
2016-05-21,2016,5,Maio,21,7,Sábado,2,1,True,False
2016-05-22,2016,5,Maio,22,1,Domingo,2,1,True,False
2016-05-23,2016,5,Maio,23,2,Segunda-Feira,2,1,False,True
2016-05-24,2016,5,Maio,24,3,Terça-Feira,2,1,False,True
2016-05-25,2016,5,Maio,25,4,Quarta-Feira,2,1,False,True
